idx,epoch,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,config
56,16,-0.1378735899925232,0.1253465861082077,-0.00500166742131114,0.06032269820570946,0.2934904992580414,-0.03360941633582115,-0.09843939542770386,0.2164720594882965,-0.1057099997997284,0.019019076600670815,-0.06580931693315506,0.053145941346883774,0.03926360234618187,-0.14777995645999908,0.17248718440532684,-0.1406504213809967,0.058682117611169815,-0.14908890426158905,0.04857996478676796,-0.05975863337516785,-0.08841443806886673,0.004774679895490408,-0.03707979619503021,0.17071782052516937,-0.19708731770515442,0.0003641849907580763,-0.12337320297956467,-0.08248177915811539,-0.02904045768082142,-0.027834564447402954,-0.1414141058921814,0.10392126441001892,-0.1932574212551117,0.16498687863349915,0.09447026252746582,0.030466217547655106,-0.0820542722940445,0.1472979336977005,-0.09214029461145401,0.19135969877243042,0.27599239349365234,0.008470697328448296,-0.04231184720993042,-0.1269957274198532,-0.16071884334087372,0.19769351184368134,0.15669025480747223,0.11502376198768616,0.1714707612991333,-0.08161645382642746,0.1964382380247116,-0.05206410586833954,-0.09280604124069214,-0.08520674705505371,-0.13706941902637482,-0.02092181332409382,0.13028928637504578,0.0800991952419281,0.031191185116767883,-0.07712293416261673,0.3245154023170471,-0.07765903323888779,-0.09346754848957062,-0.029372740536928177,-0.252125084400177,0.17679007351398468,0.03120005875825882,0.2253207266330719,-0.030967772006988525,-0.1893267184495926,0.17281757295131683,0.21806374192237854,-0.0726255401968956,-0.03139214962720871,-0.144227996468544,-0.11026523262262344,-0.1249430775642395,1.2168336979812011e-05,0.3388696610927582,-0.0740933045744896,-0.01390585396438837,-0.18084172904491425,-0.11412998288869858,-0.11076691746711731,-0.05023504048585892,-0.07628362625837326,-0.022700883448123932,-0.03452559933066368,0.3210630416870117,0.19964805245399475,0.2749846279621124,-0.07947921007871628,0.11841393262147903,0.10113944858312607,-0.032622095197439194,-0.1937297284603119,-0.06643109768629074,-0.012979361228644848,0.1523885726928711,0.2316637486219406,1
57,17,-0.14013096690177917,0.12391075491905212,-0.003778207814320922,0.05113350227475166,0.29019853472709656,-0.03497086465358734,-0.10232973843812943,0.2132105678319931,-0.10412438958883286,0.01900443248450756,-0.06684374809265137,0.053838763386011124,0.03819562494754791,-0.14861203730106354,0.1691216230392456,-0.14290541410446167,0.05249996855854988,-0.15159925818443298,0.03665672987699509,-0.06826495379209518,-0.08843785524368286,0.0026505400892347097,-0.03702843561768532,0.17232680320739746,-0.19919906556606293,-0.00029073929181322455,-0.12377043068408966,-0.08327225595712662,-0.0350097119808197,-0.03264477849006653,-0.14666970074176788,0.10553944110870361,-0.20027150213718414,0.16365821659564972,0.09678100049495697,0.03052356466650963,-0.08236165344715118,0.14420008659362793,-0.0984034538269043,0.19492332637310028,0.27628493309020996,0.0060315621085464954,-0.04773640260100365,-0.12992209196090698,-0.1666484922170639,0.19140219688415527,0.15371353924274445,0.11108794808387756,0.16766586899757385,-0.08438806235790253,0.19658413529396057,-0.053215306252241135,-0.0996866375207901,-0.08959070593118668,-0.14124135673046112,-0.028114724904298782,0.12050625681877136,0.07996297627687454,0.031180649995803833,-0.07991563528776169,0.32242682576179504,-0.08088143169879913,-0.10171360522508621,-0.026921292766928673,-0.26023221015930176,0.1797115057706833,0.03200680390000343,0.2220146209001541,-0.031141065061092377,-0.1935063749551773,0.1744045913219452,0.22062905132770538,-0.075792096555233,-0.03288919851183891,-0.14890050888061523,-0.11825484782457352,-0.13222694396972656,-0.0037805833853781223,0.33249908685684204,-0.07677451521158218,-0.013978335075080395,-0.1821170151233673,-0.1162223294377327,-0.11050368845462799,-0.05921785160899162,-0.07705382257699966,-0.028962863609194756,-0.037715788930654526,0.317778080701828,0.20038165152072906,0.27270451188087463,-0.08076297491788864,0.11431120336055756,0.09969398379325867,-0.03720185533165932,-0.1973499208688736,-0.07086697220802307,-0.013053294271230698,0.15097440779209137,0.23204055428504944,1
58,18,-0.1403774470090866,0.12158164381980896,-0.004717708099633455,0.04473290592432022,0.29441848397254944,-0.034643273800611496,-0.10484705120325089,0.21303844451904297,-0.10140633583068848,0.018920233473181725,-0.06696541607379913,0.053689103573560715,0.042285218834877014,-0.14923524856567383,0.16544443368911743,-0.14373476803302765,0.053823694586753845,-0.14975498616695404,0.04531702399253845,-0.07325480133295059,-0.08791273087263107,0.004209509119391441,-0.03705715388059616,0.17091596126556396,-0.20221258699893951,-0.0021050688810646534,-0.12523110210895538,-0.08447466790676117,-0.03952143341302872,-0.03498624265193939,-0.1470765471458435,0.10929378122091293,-0.20366625487804413,0.16889339685440063,0.10034552961587906,0.02981853485107422,-0.08278461545705795,0.1416943371295929,-0.10041789710521698,0.20290853083133698,0.27380937337875366,0.001489868387579918,-0.04888520389795303,-0.1336350440979004,-0.16983328759670258,0.18942612409591675,0.15458357334136963,0.10316451638936996,0.16592518985271454,-0.08033587038516998,0.19656676054000854,-0.05215945839881897,-0.09782476723194122,-0.09097227454185486,-0.1447552740573883,-0.029733477160334587,0.11655478179454803,0.07987824827432632,0.03115532360970974,-0.08096051961183548,0.3227768540382385,-0.08792828768491745,-0.10776621103286743,-0.025991491973400116,-0.2601836621761322,0.1818852722644806,0.03160001337528229,0.2155521661043167,-0.03096131794154644,-0.19418251514434814,0.18039563298225403,0.22041891515254974,-0.07576102018356323,-0.033618248999118805,-0.15068042278289795,-0.12453504651784897,-0.12926112115383148,-0.014916338957846165,0.33933931589126587,-0.08009593188762665,-0.014715231023728848,-0.1841764748096466,-0.1174696683883667,-0.10941752046346664,-0.05785676836967468,-0.07748042792081833,-0.029612308368086815,-0.036438606679439545,0.32236525416374207,0.20431941747665405,0.2721729278564453,-0.08242331445217133,0.11527760326862335,0.10011852532625198,-0.03837644308805466,-0.2005140483379364,-0.07284329831600189,-0.013094979338347912,0.1458830088376999,0.23335395753383636,1
59,19,-0.13429836928844452,0.12275296449661255,-0.00673251086845994,0.041294436901807785,0.30797556042671204,-0.02826324850320816,-0.1030416488647461,0.21651753783226013,-0.10039661079645157,0.018903687596321106,-0.06662317365407944,0.05393107235431671,0.05506858602166176,-0.1401817351579666,0.16163885593414307,-0.13789668679237366,0.07301770895719528,-0.15274836122989655,0.08161923289299011,-0.06846214830875397,-0.08794291317462921,0.011826736852526665,-0.03704725205898285,0.17068588733673096,-0.20542654395103455,0.009655017405748367,-0.1225515678524971,-0.08429812639951706,-0.044582825154066086,-0.04119369387626648,-0.1453651487827301,0.11020662635564804,-0.20303156971931458,0.19142383337020874,0.0984138548374176,0.03167065232992172,-0.08272089064121246,0.1563767045736313,-0.08771425485610962,0.21085523068904877,0.25838008522987366,0.0029634733218699694,-0.04735798016190529,-0.1325731873512268,-0.16784660518169403,0.18429192900657654,0.16884461045265198,0.10809535533189774,0.16356360912322998,-0.06188763305544853,0.19939714670181274,-0.047618567943573,-0.10396520048379898,-0.08912337571382523,-0.1455536186695099,-0.02353489398956299,0.10923876613378525,0.07986295968294144,0.03131892904639244,-0.08031687140464783,0.3239362835884094,-0.0953659936785698,-0.10301495343446732,-0.027248021215200424,-0.25073933601379395,0.1783222258090973,0.03206779807806015,0.20707540214061737,-0.023465873673558235,-0.20171506702899933,0.17712697386741638,0.23230253159999847,-0.08206125348806381,-0.0329793244600296,-0.14698272943496704,-0.13147324323654175,-0.12025068700313568,-0.01480812393128872,0.3488905131816864,-0.07966664433479309,-0.013788304291665554,-0.18328286707401276,-0.11022543907165527,-0.10550747811794281,-0.04163782298564911,-0.07746821641921997,-0.011001303791999817,-0.03530285134911537,0.3354165256023407,0.22242696583271027,0.278496652841568,-0.08168003708124161,0.11310866475105286,0.11095025390386581,-0.037607405334711075,-0.19692562520503998,-0.07348928600549698,-0.013233167119324207,0.13925744593143463,0.23259903490543365,1
60,20,-0.13593409955501556,0.1252499222755432,-0.003786605317145586,0.04547935351729393,0.3091432750225067,-0.02957169897854328,-0.09936776012182236,0.217269167304039,-0.09827116876840591,0.018903471529483795,-0.06619426608085632,0.05464092269539833,0.05375571921467781,-0.14132648706436157,0.16248519718647003,-0.13847102224826813,0.07416775822639465,-0.1504146307706833,0.07717200368642807,-0.07011290639638901,-0.08796487748622894,0.013154277577996254,-0.03725465387105942,0.17046105861663818,-0.20803317427635193,0.006295743864029646,-0.12223782390356064,-0.08438827097415924,-0.041924767196178436,-0.03530943766236305,-0.14512823522090912,0.1109936460852623,-0.20182955265045166,0.1829054355621338,0.10068266093730927,0.031629763543605804,-0.08227450400590897,0.14667028188705444,-0.08526857942342758,0.2120736837387085,0.261875182390213,0.002242214512079954,-0.04433999955654144,-0.1340501755475998,-0.16309943795204163,0.18883788585662842,0.16935214400291443,0.10529830306768417,0.16176852583885193,-0.061932627111673355,0.19317464530467987,-0.048395153135061264,-0.0990104004740715,-0.08510617166757584,-0.1411290019750595,-0.020679591223597527,0.11526242643594742,0.07982363551855087,0.03129890188574791,-0.08065382391214371,0.32285434007644653,-0.09875451773405075,-0.1024598553776741,-0.027698678895831108,-0.2558859586715698,0.18139123916625977,0.03286386653780937,0.2087102234363556,-0.02507074549794197,-0.1931561976671219,0.17718090116977692,0.23052802681922913,-0.07928148657083511,-0.03273032605648041,-0.14594563841819763,-0.12489762157201767,-0.12076075375080109,-0.017617879435420036,0.34811726212501526,-0.07777398824691772,-0.013789198361337185,-0.18474312126636505,-0.11092862486839294,-0.10435614734888077,-0.04699638485908508,-0.07747598737478256,-0.017651958391070366,-0.03501873090863228,0.328462690114975,0.2154361754655838,0.27803733944892883,-0.08038724958896637,0.1150854155421257,0.11034936457872391,-0.03837460279464722,-0.19495515525341034,-0.07842639833688736,-0.01325848139822483,0.14170204102993011,0.23445278406143188,1
61,21,-0.13603581488132477,0.12456069141626358,-0.0035385717637836933,0.0412377268075943,0.3003278970718384,-0.03213299438357353,-0.10108426958322525,0.22059884667396545,-0.09558175504207611,0.019040772691369057,-0.06723913550376892,0.05314293131232262,0.05206708610057831,-0.1404351443052292,0.16467294096946716,-0.14053450524806976,0.07120446860790253,-0.14554792642593384,0.07306622713804245,-0.07778438925743103,-0.08841907978057861,0.010353424586355686,-0.037462666630744934,0.17429399490356445,-0.206380233168602,0.008758745156228542,-0.12532274425029755,-0.084882453083992,-0.04221465811133385,-0.03206918016076088,-0.1481277048587799,0.11515536159276962,-0.2119678109884262,0.18726512789726257,0.10214793682098389,0.03127541020512581,-0.08232235163450241,0.14792126417160034,-0.09219969063997269,0.20926956832408905,0.26650989055633545,0.0008237387519329786,-0.04931887239217758,-0.13662534952163696,-0.16464748978614807,0.19429732859134674,0.16124466061592102,0.10017409920692444,0.16448359191417694,-0.06490374356508255,0.1959805190563202,-0.049898818135261536,-0.09780801087617874,-0.08635327965021133,-0.14538808166980743,-0.025186505168676376,0.11370367556810379,0.07981611043214798,0.03108605183660984,-0.08018965274095535,0.32839396595954895,-0.09415436536073685,-0.10070975869894028,-0.027700528502464294,-0.25973623991012573,0.1806558221578598,0.032769620418548584,0.20665426552295685,-0.024773014709353447,-0.18506959080696106,0.1785980761051178,0.23026566207408905,-0.078072190284729,-0.03266425430774689,-0.15078657865524292,-0.11575866490602493,-0.12630169093608856,-0.015261015854775906,0.34362009167671204,-0.08000952750444412,-0.013792907819151878,-0.18640254437923431,-0.1135597750544548,-0.10346341133117676,-0.05026493966579437,-0.07761026173830032,-0.01840086653828621,-0.034209877252578735,0.3237641155719757,0.218410462141037,0.27440470457077026,-0.08216840028762817,0.11165202409029007,0.10753637552261353,-0.04008224606513977,-0.19733597338199615,-0.0797443613409996,-0.013420465402305126,0.13717760145664215,0.23360095918178558,1
62,22,-0.13856002688407898,0.12341776490211487,-0.004344325978308916,0.03865427523851395,0.3004921078681946,-0.0333859883248806,-0.10181041806936264,0.21675372123718262,-0.09604096412658691,0.019054396077990532,-0.06757930666208267,0.05177546665072441,0.0495963878929615,-0.1407565325498581,0.1660008579492569,-0.1446056365966797,0.062468934804201126,-0.14968241751194,0.05933082848787308,-0.07771525532007217,-0.08898812532424927,0.0022869643289595842,-0.03780178725719452,0.17167654633522034,-0.21150542795658112,0.007375420071184635,-0.12381234019994736,-0.08505576103925705,-0.044277895241975784,-0.03160465508699417,-0.15433217585086823,0.1109505146741867,-0.21226747334003448,0.17977190017700195,0.09970808029174805,0.031176025047898293,-0.08227258920669556,0.14493317902088165,-0.09421303123235703,0.20314417779445648,0.26596444845199585,0.002523148665204644,-0.05158732086420059,-0.13976307213306427,-0.1663183718919754,0.19308562576770782,0.16444559395313263,0.09867879748344421,0.163743257522583,-0.06875117123126984,0.18799075484275818,-0.051709722727537155,-0.09989067912101746,-0.08799238502979279,-0.14668959379196167,-0.027113622054457664,0.11918983608484268,0.07980005443096161,0.03113514371216297,-0.08494490385055542,0.322336345911026,-0.0940038338303566,-0.09867596626281738,-0.029584409669041634,-0.26347318291664124,0.1811000555753708,0.031515076756477356,0.21091434359550476,-0.025869084522128105,-0.19267043471336365,0.1729205995798111,0.23009632527828217,-0.0787573903799057,-0.032782912254333496,-0.1533462256193161,-0.11603492498397827,-0.12832102179527283,-0.006990587804466486,0.33993253111839294,-0.0765191838145256,-0.01292151678353548,-0.18815426528453827,-0.11267818510532379,-0.10916587710380554,-0.05390997976064682,-0.07694851607084274,-0.022391481325030327,-0.03833479806780815,0.3220840394496918,0.21350879967212677,0.2753860056400299,-0.0833335593342781,0.11433270573616028,0.10437366366386414,-0.044914279133081436,-0.20016448199748993,-0.08551496267318726,-0.013485370203852654,0.14081977307796478,0.2385585606098175,1
63,23,-0.13498398661613464,0.12666745483875275,-0.0037432725075632334,0.04817986488342285,0.30849987268447876,-0.030497482046484947,-0.09462594240903854,0.2146078646183014,-0.094572052359581,0.019003646448254585,-0.06749086827039719,0.052376653999090195,0.04855835437774658,-0.13969388604164124,0.1692100614309311,-0.14631976187229156,0.06135357916355133,-0.15268518030643463,0.06721435487270355,-0.0731026902794838,-0.08877091109752655,0.007241958286613226,-0.037112750113010406,0.16990411281585693,-0.21132095158100128,0.00844956748187542,-0.12570038437843323,-0.08453227579593658,-0.03958382457494736,-0.031217850744724274,-0.1491881161928177,0.1083488017320633,-0.21254855394363403,0.18254676461219788,0.10015889257192612,0.03261742740869522,-0.08238277584314346,0.15266448259353638,-0.08864814043045044,0.20582900941371918,0.2683548033237457,0.005932465195655823,-0.04810458421707153,-0.13962635397911072,-0.16494083404541016,0.1926528513431549,0.17053091526031494,0.10780410468578339,0.16596095263957977,-0.06925171613693237,0.19372181594371796,-0.04877263307571411,-0.10088417679071426,-0.08620741963386536,-0.14561618864536285,-0.02553757093846798,0.12033821642398834,0.0799560397863388,0.031145351007580757,-0.08317939192056656,0.32915404438972473,-0.09394289553165436,-0.09591406583786011,-0.02739478088915348,-0.2604561150074005,0.18304860591888428,0.0332765206694603,0.21488012373447418,-0.025577353313565254,-0.19649338722229004,0.17459602653980255,0.23100969195365906,-0.0830269604921341,-0.03363572061061859,-0.14787375926971436,-0.12078703194856644,-0.12548373639583588,-0.004207346122711897,0.34340962767601013,-0.07974013686180115,-0.011764395982027054,-0.1879524290561676,-0.10916035622358322,-0.11275067925453186,-0.04963785409927368,-0.07595084607601166,-0.01895749196410179,-0.036697641015052795,0.3330323100090027,0.2174483984708786,0.2865021824836731,-0.08193034678697586,0.11643142998218536,0.10716894268989563,-0.04245900735259056,-0.1992902159690857,-0.0826205313205719,-0.013596956618130207,0.1486237347126007,0.23981012403964996,1
64,24,-0.13386519253253937,0.11863646656274796,-0.0037822145968675613,0.04586867615580559,0.3211352825164795,-0.03419962525367737,-0.09526465833187103,0.22356769442558289,-0.09597958624362946,0.018980588763952255,-0.067738376557827,0.05270947888493538,0.05261838808655739,-0.13575944304466248,0.17200413346290588,-0.1469298005104065,0.05660434812307358,-0.15351909399032593,0.05981552228331566,-0.07103705406188965,-0.0888563022017479,0.0007597248186357319,-0.038184452801942825,0.17428696155548096,-0.21097923815250397,0.014155549928545952,-0.12786369025707245,-0.08691474050283432,-0.04260971024632454,-0.032153867185115814,-0.1536366194486618,0.11327323317527771,-0.21406148374080658,0.1819641888141632,0.10263711214065552,0.03218415006995201,-0.08247417956590652,0.158529132604599,-0.08586470782756805,0.2069740742444992,0.2719450891017914,0.0008958791149780154,-0.050305113196372986,-0.14231552183628082,-0.16964444518089294,0.20215241611003876,0.17442557215690613,0.10511882603168488,0.1653648167848587,-0.06559336185455322,0.19727610051631927,-0.04797250032424927,-0.09547816962003708,-0.08405807614326477,-0.14820264279842377,-0.02813342586159706,0.12208638340234756,0.07992435991764069,0.03128008171916008,-0.08735450357198715,0.32812875509262085,-0.09629476070404053,-0.1039605662226677,-0.02853427268564701,-0.26233792304992676,0.18258289992809296,0.032758645713329315,0.21651801466941833,-0.02152298390865326,-0.1972864419221878,0.18545103073120117,0.22792840003967285,-0.08449502289295197,-0.03388815000653267,-0.14947852492332458,-0.121808722615242,-0.11768597364425659,-0.012263854965567589,0.3636966049671173,-0.07993485033512115,-0.012107299640774727,-0.1916961818933487,-0.10631392151117325,-0.11136628687381744,-0.05617144703865051,-0.07563245296478271,-0.014731218107044697,-0.025816455483436584,0.33903768658638,0.2225637286901474,0.28465536236763,-0.08402752131223679,0.12574461102485657,0.10320286452770233,-0.04872312396764755,-0.2019065022468567,-0.08199329674243927,-0.013878131285309792,0.14784379303455353,0.24135343730449677,1
65,25,-0.1351604461669922,0.11573632061481476,-0.0039232890121638775,0.04505598917603493,0.3209979832172394,-0.02753218449652195,-0.09506229311227798,0.21364440023899078,-0.0979287251830101,0.01898270659148693,-0.06575372815132141,0.054039616137742996,0.05251212418079376,-0.13465650379657745,0.16359223425388336,-0.14573967456817627,0.06389614194631577,-0.15597186982631683,0.08326716721057892,-0.06513866782188416,-0.08832788467407227,0.004797408822923899,-0.03851308673620224,0.16782879829406738,-0.21362672746181488,0.010676825419068336,-0.12871041893959045,-0.08743057399988174,-0.04316763952374458,-0.04104064777493477,-0.14395418763160706,0.10470038652420044,-0.2097572535276413,0.18884770572185516,0.1000913605093956,0.03191845491528511,-0.08246643841266632,0.16173455119132996,-0.08164505660533905,0.20559094846248627,0.26366838812828064,0.0012024249881505966,-0.045264918357133865,-0.14213444292545319,-0.17315664887428284,0.18623818457126617,0.18233731389045715,0.10826990008354187,0.1603475958108902,-0.06435833871364594,0.19694258272647858,-0.04218891263008118,-0.10402942448854446,-0.08717988431453705,-0.14855746924877167,-0.024540070444345474,0.1112801656126976,0.07991937547922134,0.03128059208393097,-0.08427929133176804,0.31820544600486755,-0.10234255343675613,-0.10498052835464478,-0.02997429296374321,-0.2597281038761139,0.17507445812225342,0.032532960176467896,0.21266184747219086,-0.021361399441957474,-0.1982649266719818,0.17560938000679016,0.2303428053855896,-0.09018521755933762,-0.03469076380133629,-0.1463794857263565,-0.13367480039596558,-0.11330213397741318,-0.01622639037668705,0.3559056222438812,-0.08074762672185898,-0.012365695089101791,-0.19094765186309814,-0.10460252314805984,-0.1200857162475586,-0.05082852393388748,-0.07578390091657639,-0.010420436039566994,-0.02978432923555374,0.34199321269989014,0.2202271670103073,0.2846226096153259,-0.08353710174560547,0.1241273358464241,0.11236601322889328,-0.04799123480916023,-0.20146511495113373,-0.08242308348417282,-0.013962903991341591,0.1443565934896469,0.23555302619934082,1
66,26,-0.13522805273532867,0.11463472992181778,-0.0034357672557234764,0.045843321830034256,0.31504881381988525,-0.03306444361805916,-0.09572964906692505,0.21291793882846832,-0.09745917469263077,0.01897651143372059,-0.0658685639500618,0.053735192865133286,0.05016395449638367,-0.13795770704746246,0.16134688258171082,-0.14420060813426971,0.059762127697467804,-0.15672452747821808,0.07312478870153427,-0.0667729601264,-0.08799481391906738,-0.0012227599509060383,-0.03854497894644737,0.1644802987575531,-0.21380449831485748,0.0076790242455899715,-0.12780319154262543,-0.08893119543790817,-0.03717171773314476,-0.04222807288169861,-0.14714598655700684,0.10445747524499893,-0.21425986289978027,0.18444974720478058,0.09802068024873734,0.0330381765961647,-0.08251849561929703,0.16271023452281952,-0.0821731686592102,0.1988263875246048,0.2642572522163391,-0.00014831496810074896,-0.04376128688454628,-0.14213980734348297,-0.17253832519054413,0.1875898391008377,0.1752750277519226,0.11372967064380646,0.16270074248313904,-0.06889263540506363,0.1950683444738388,-0.04458240047097206,-0.1099587082862854,-0.08997831493616104,-0.14555329084396362,-0.032206468284130096,0.1123344674706459,0.0798574835062027,0.03127747401595116,-0.08797495812177658,0.3178257644176483,-0.1038401797413826,-0.10507562756538391,-0.028704937547445297,-0.2610403299331665,0.17773710191249847,0.032990675419569016,0.2199072390794754,-0.025300409644842148,-0.1982709765434265,0.1700558364391327,0.2275501936674118,-0.09176284819841385,-0.03557842969894409,-0.1438547968864441,-0.13986405730247498,-0.12135360389947891,-0.004117331933230162,0.3473469614982605,-0.07857587188482285,-0.01264922320842743,-0.196158304810524,-0.10701663792133331,-0.12026059627532959,-0.05594159662723541,-0.07530224323272705,-0.013843941502273083,-0.030729560181498528,0.33682310581207275,0.21573130786418915,0.2863135039806366,-0.08388733863830566,0.12418212741613388,0.10821475833654404,-0.04865618050098419,-0.1982809454202652,-0.08156830817461014,-0.013759602792561054,0.14628063142299652,0.23557038605213165,1
67,27,-0.13545241951942444,0.12170451134443283,-0.001959090353921056,0.04474160820245743,0.3195097744464874,-0.03256457298994064,-0.09779925644397736,0.21959668397903442,-0.08974651992321014,0.019017763435840607,-0.06592314690351486,0.0535331591963768,0.05147535726428032,-0.13755004107952118,0.165726900100708,-0.14625805616378784,0.05890139564871788,-0.15109923481941223,0.069188691675663,-0.0726301297545433,-0.08836257457733154,0.0013194992206990719,-0.03867450729012489,0.1725808084011078,-0.21331986784934998,0.008506083860993385,-0.1304623782634735,-0.08800243586301804,-0.03761611133813858,-0.03869915008544922,-0.14741119742393494,0.11188361048698425,-0.21942926943302155,0.18936313688755035,0.10282327979803085,0.034325115382671356,-0.08241996169090271,0.17089715600013733,-0.08402024954557419,0.20966389775276184,0.2756054699420929,0.002636800752952695,-0.046139489859342575,-0.14313721656799316,-0.1742183268070221,0.194864422082901,0.17731821537017822,0.11432598531246185,0.17107519507408142,-0.06746231019496918,0.20973628759384155,-0.045193031430244446,-0.10386091470718384,-0.08898449689149857,-0.14553825557231903,-0.03363636136054993,0.11280260235071182,0.07984419167041779,0.031164465472102165,-0.08693668246269226,0.3337724804878235,-0.10339052230119705,-0.10755082219839096,-0.025853579863905907,-0.2617170810699463,0.18495239317417145,0.03417213633656502,0.22374992072582245,-0.02113756537437439,-0.19235238432884216,0.18007449805736542,0.2365656942129135,-0.08897843211889267,-0.0360741950571537,-0.14551939070224762,-0.13815979659557343,-0.12377922236919403,-0.0035370616242289543,0.3590899109840393,-0.08064761757850647,-0.012103668414056301,-0.19443298876285553,-0.10758335143327713,-0.11684084683656693,-0.058451130986213684,-0.07529899477958679,-0.0164351649582386,-0.024180058389902115,0.34738612174987793,0.22949440777301788,0.2953280508518219,-0.08726418018341064,0.1267264485359192,0.10778985172510147,-0.051128800958395004,-0.1998118907213211,-0.08046302944421768,-0.014289534650743008,0.14652033150196075,0.24357369542121887,1
68,28,-0.13388147950172424,0.11990812420845032,-0.0006824111915193498,0.0398905910551548,0.33035144209861755,-0.035448841750621796,-0.09954468160867691,0.2203584760427475,-0.09021864086389542,0.01894628070294857,-0.06656146794557571,0.05317000299692154,0.053751830011606216,-0.13436272740364075,0.17140838503837585,-0.14706721901893616,0.05494098737835884,-0.153175488114357,0.058908283710479736,-0.07188819348812103,-0.08806171268224716,-0.00542890140786767,-0.03864677995443344,0.17838141322135925,-0.21719475090503693,0.010453940369188786,-0.1277582198381424,-0.08875332027673721,-0.03599199280142784,-0.03972563147544861,-0.15252460539340973,0.11506485193967819,-0.2187119573354721,0.18569119274616241,0.10736430436372757,0.0343339666724205,-0.08235981315374374,0.16746382415294647,-0.08335535228252411,0.21117515861988068,0.27624818682670593,-0.0031220889650285244,-0.05013889819383621,-0.14976836740970612,-0.17573902010917664,0.19683216512203217,0.18143180012702942,0.11548561602830887,0.16781273484230042,-0.06612343341112137,0.20673184096813202,-0.04623832553625107,-0.10184977948665619,-0.09124930202960968,-0.14674074947834015,-0.03408380225300789,0.11579125374555588,0.07986023277044296,0.03118877112865448,-0.09006378799676895,0.3324468433856964,-0.10742446035146713,-0.11168231070041656,-0.02433842606842518,-0.26953110098838806,0.19090157747268677,0.03428718447685242,0.22293877601623535,-0.016713855788111687,-0.19742171466350555,0.1858598291873932,0.2402004599571228,-0.09294287860393524,-0.03713882714509964,-0.1481538861989975,-0.14186862111091614,-0.1246863454580307,-0.009377511218190193,0.36416095495224,-0.08506383001804352,-0.012071074917912483,-0.19641466438770294,-0.10547216981649399,-0.11768695712089539,-0.06895095109939575,-0.07554920762777328,-0.018891362473368645,-0.019732940942049026,0.35397565364837646,0.23027588427066803,0.29578083753585815,-0.088547483086586,0.12992848455905914,0.10577739030122757,-0.06015901267528534,-0.20256593823432922,-0.083177849650383,-0.013838056474924088,0.14834322035312653,0.25129881501197815,1
69,29,-0.13424944877624512,0.11953534930944443,0.0014392276061698794,0.04818582162261009,0.32927706837654114,-0.036323364824056625,-0.09270799905061722,0.23160786926746368,-0.08798418194055557,0.018306240439414978,-0.06458575278520584,0.054448917508125305,0.055339522659778595,-0.13330763578414917,0.17915178835391998,-0.1427065134048462,0.06109596788883209,-0.147281214594841,0.061213135719299316,-0.06817717105150223,-0.08671580255031586,-0.0013736756518483162,-0.038769543170928955,0.1876932978630066,-0.21384161710739136,0.014606017619371414,-0.13017511367797852,-0.088687464594841,-0.035855524241924286,-0.04180610924959183,-0.14657847583293915,0.11666419357061386,-0.22021152079105377,0.19507987797260284,0.1123436763882637,0.03727756068110466,-0.081139475107193,0.17542509734630585,-0.08032280206680298,0.21046744287014008,0.27982044219970703,-0.004026517737656832,-0.04992493614554405,-0.1444752812385559,-0.16838039457798004,0.20803916454315186,0.18635521829128265,0.11817586421966553,0.17384123802185059,-0.05985209345817566,0.21384277939796448,-0.04705800116062164,-0.099085733294487,-0.08362451195716858,-0.14542296528816223,-0.03344472870230675,0.11537624895572662,0.0800211951136589,0.03119300864636898,-0.08507229387760162,0.33253031969070435,-0.11016163975000381,-0.09959457069635391,-0.02263464964926243,-0.27181532979011536,0.19595539569854736,0.034451622515916824,0.22640790045261383,-0.01721848174929619,-0.18835733830928802,0.18912452459335327,0.24175000190734863,-0.09534233063459396,-0.03662392869591713,-0.14101862907409668,-0.13628816604614258,-0.12172660231590271,0.004002409055829048,0.37075501680374146,-0.08253174275159836,-0.011671875603497028,-0.19807933270931244,-0.10772038251161575,-0.11487344652414322,-0.06908690929412842,-0.07653782516717911,-0.014610874466598034,-0.007677098736166954,0.3602319359779358,0.2297975718975067,0.3037510812282562,-0.08939111232757568,0.13644939661026,0.10416944324970245,-0.05667124316096306,-0.19672492146492004,-0.07763895392417908,-0.014117932878434658,0.1500953733921051,0.2494768351316452,1
